step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_graph_prior_weight,fold1/diag_graph_residual_mean,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
11,0.20844455672780113,12.5845947265625,18.870162963867188,9.540053367614746,0.3127332925796509,0.6344936490058899,87.23062133789062,18458.0,12.769375801086426,2702.0,0.0,0.0,0.0,0.0,0.0,0.0,6.048148155212402,8.66875171661377,4.70974588394165,0.8549283742904663,0.9283294081687927,98.88468933105469,5231.0,1.115311861038208,59.0,0.0,0.0,0.0,0.0,0.0,0.0,11.731667518615723,16.88284683227539,8.962044715881348,0.44976580142974854,0.7096555829048157,90.07561492919922,4765.0,9.924386024475098,525.0,0.0,0.0,0.0,0.0,0.0,0.0,15.295122146606445,21.753780364990234,11.545661926269531,0.08672302961349487,0.4932817816734314,82.28733825683594,4353.0,17.712665557861328,937.0,0.0,0.0,0.0,0.0,0.0,0.0,17.263442993164062,24.309003829956055,12.942761421203613,-0.14017677307128906,0.3549172878265381,77.67485809326172,4109.0,22.32514190673828,1181.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9824415445327759,0.010760156437754631,0.14720235764980316,0.11920291930437088,0.998659074306488,0.9600157737731934,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.20303821584746057,12.606782913208008,18.86556625366211,9.566425323486328,0.313068151473999,0.6327371001243591,87.16445922851562,18444.0,12.835538864135742,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,6.043397903442383,8.633668899536133,4.716817855834961,0.8561002612113953,0.9286852478981018,98.9035873413086,5232.0,1.0964083671569824,58.0,0.0,0.0,0.0,0.0,0.0,0.0,11.809799194335938,16.947633743286133,9.027534484863281,0.4455345869064331,0.7062181234359741,89.71644592285156,4746.0,10.283554077148438,544.0,0.0,0.0,0.0,0.0,0.0,0.0,15.333110809326172,21.774625778198242,11.584296226501465,0.08497196435928345,0.4884757399559021,82.38185119628906,4358.0,17.618148803710938,932.0,0.0,0.0,0.0,0.0,0.0,0.0,17.240829467773438,24.243375778198242,12.937053680419922,-0.13402867317199707,0.35106638073921204,77.65595245361328,4108.0,22.344045639038086,1182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9800382852554321,0.01077056210488081,0.13395754992961884,0.11920291930437088,0.999004065990448,0.9599840641021729,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.1972704051592013,12.787727355957031,19.10137939453125,9.702385902404785,0.2957879304885864,0.6243352890014648,86.51228332519531,18306.0,13.487712860107422,2854.0,0.0,0.0,0.0,0.0,0.0,0.0,6.068770885467529,8.660237312316895,4.73311710357666,0.8552132844924927,0.9284406900405884,98.97920227050781,5236.0,1.0207940340042114,54.0,0.0,0.0,0.0,0.0,0.0,0.0,11.950796127319336,17.115571975708008,9.13197135925293,0.4344915747642517,0.701134204864502,89.2060546875,4719.0,10.793951034545898,571.0,0.0,0.0,0.0,0.0,0.0,0.0,15.5877685546875,22.072185516357422,11.775489807128906,0.059792518615722656,0.4769831895828247,81.0396957397461,4287.0,18.960302352905273,1003.0,0.0,0.0,0.0,0.0,0.0,0.0,17.5435733795166,24.58306312561035,13.168965339660645,-0.16603028774261475,0.33568570017814636,76.8241958618164,4064.0,23.17580223083496,1226.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9759758710861206,0.010808409191668034,0.13347388803958893,0.11920291930437088,0.9993299841880798,0.9614720344543457,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.1879793433410072,12.956809997558594,19.239099502563477,9.856985092163086,0.2855967879295349,0.6184964776039124,86.1058578491211,18220.0,13.894139289855957,2940.0,0.0,0.0,0.0,0.0,0.0,0.0,6.116589069366455,8.644172668457031,4.776233673095703,0.8557499051094055,0.9286093711853027,99.01701354980469,5238.0,0.9829867482185364,52.0,0.0,0.0,0.0,0.0,0.0,0.0,12.075889587402344,17.189544677734375,9.248697280883789,0.4295928478240967,0.6979759931564331,88.71456146240234,4693.0,11.285444259643555,597.0,0.0,0.0,0.0,0.0,0.0,0.0,15.810144424438477,22.255985260009766,11.974654197692871,0.04406869411468506,0.46804359555244446,80.47258758544922,4257.0,19.52741050720215,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,17.824615478515625,24.800010681152344,13.428356170654297,-0.18670177459716797,0.32468488812446594,76.21928405761719,4032.0,23.780717849731445,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9712882041931152,0.010846325196325779,0.13454556465148926,0.11920291930437088,0.9992884993553162,0.9578568935394287,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.18007796432721918,13.198546409606934,19.464506149291992,10.038843154907227,0.2687585949897766,0.6131056547164917,85.5103988647461,18094.0,14.489603042602539,3066.0,0.0,0.0,0.0,0.0,0.0,0.0,6.261496543884277,8.781208992004395,4.878877639770508,0.851140022277832,0.9269964098930359,98.99810791015625,5237.0,1.0018904209136963,53.0,0.0,0.0,0.0,0.0,0.0,0.0,12.286178588867188,17.37047576904297,9.40330982208252,0.41752177476882935,0.6939211487770081,88.33648681640625,4673.0,11.6635160446167,617.0,0.0,0.0,0.0,0.0,0.0,0.0,16.070812225341797,22.485464096069336,12.174356460571289,0.024254143238067627,0.4626957178115845,79.60301971435547,4211.0,20.396974563598633,1079.0,0.0,0.0,0.0,0.0,0.0,0.0,18.175701141357422,25.120288848876953,13.698834419250488,-0.21755075454711914,0.31930989027023315,75.10396575927734,3973.0,24.89603042602539,1317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.967022180557251,0.010884218849241734,0.13070447742938995,0.11920291930437088,0.9995918869972229,0.960997462272644,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.17151449787882753,13.43656063079834,19.694995880126953,10.221414566040039,0.25133806467056274,0.6066297292709351,85.41587829589844,18074.0,14.584120750427246,3086.0,0.0,0.0,0.0,0.0,0.0,0.0,6.386823654174805,8.915376663208008,4.975767612457275,0.8465564250946045,0.9250802993774414,98.9603042602539,5235.0,1.039697527885437,55.0,0.0,0.0,0.0,0.0,0.0,0.0,12.504899978637695,17.580974578857422,9.565204620361328,0.4033190608024597,0.6885494589805603,88.3742904663086,4675.0,11.62570858001709,615.0,0.0,0.0,0.0,0.0,0.0,0.0,16.353466033935547,22.712841033935547,12.391799926757812,0.00442051887512207,0.4555714726448059,79.30056762695312,4195.0,20.699432373046875,1095.0,0.0,0.0,0.0,0.0,0.0,0.0,18.50105094909668,25.438623428344727,13.952885627746582,-0.2486048936843872,0.31115633249282837,75.02835083007812,3969.0,24.97164535522461,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9630863666534424,0.010912244208157063,0.12755611538887024,0.11920291930437088,0.9994986057281494,0.9642784595489502,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold1/test_loss,fold1/test_mae,fold1/test_rmse,fold1/test_mard,fold1/test_r2,fold1/test_pearson,fold1/test_ega_zone_a_pct,fold1/test_ega_zone_a_count,fold1/test_ega_zone_b_pct,fold1/test_ega_zone_b_count,fold1/test_ega_zone_c_pct,fold1/test_ega_zone_c_count,fold1/test_ega_zone_d_pct,fold1/test_ega_zone_d_count,fold1/test_ega_zone_e_pct,fold1/test_ega_zone_e_count,fold1/test_horizon_15_mae,fold1/test_horizon_15_rmse,fold1/test_horizon_15_mard,fold1/test_horizon_15_r2,fold1/test_horizon_15_pearson,fold1/test_horizon_15_ega_zone_a_pct,fold1/test_horizon_15_ega_zone_a_count,fold1/test_horizon_15_ega_zone_b_pct,fold1/test_horizon_15_ega_zone_b_count,fold1/test_horizon_15_ega_zone_c_pct,fold1/test_horizon_15_ega_zone_c_count,fold1/test_horizon_15_ega_zone_d_pct,fold1/test_horizon_15_ega_zone_d_count,fold1/test_horizon_15_ega_zone_e_pct,fold1/test_horizon_15_ega_zone_e_count,fold1/test_horizon_30_mae,fold1/test_horizon_30_rmse,fold1/test_horizon_30_mard,fold1/test_horizon_30_r2,fold1/test_horizon_30_pearson,fold1/test_horizon_30_ega_zone_a_pct,fold1/test_horizon_30_ega_zone_a_count,fold1/test_horizon_30_ega_zone_b_pct,fold1/test_horizon_30_ega_zone_b_count,fold1/test_horizon_30_ega_zone_c_pct,fold1/test_horizon_30_ega_zone_c_count,fold1/test_horizon_30_ega_zone_d_pct,fold1/test_horizon_30_ega_zone_d_count,fold1/test_horizon_30_ega_zone_e_pct,fold1/test_horizon_30_ega_zone_e_count,fold1/test_horizon_45_mae,fold1/test_horizon_45_rmse,fold1/test_horizon_45_mard,fold1/test_horizon_45_r2,fold1/test_horizon_45_pearson,fold1/test_horizon_45_ega_zone_a_pct,fold1/test_horizon_45_ega_zone_a_count,fold1/test_horizon_45_ega_zone_b_pct,fold1/test_horizon_45_ega_zone_b_count,fold1/test_horizon_45_ega_zone_c_pct,fold1/test_horizon_45_ega_zone_c_count,fold1/test_horizon_45_ega_zone_d_pct,fold1/test_horizon_45_ega_zone_d_count,fold1/test_horizon_45_ega_zone_e_pct,fold1/test_horizon_45_ega_zone_e_count,fold1/test_horizon_60_mae,fold1/test_horizon_60_rmse,fold1/test_horizon_60_mard,fold1/test_horizon_60_r2,fold1/test_horizon_60_pearson,fold1/test_horizon_60_ega_zone_a_pct,fold1/test_horizon_60_ega_zone_a_count,fold1/test_horizon_60_ega_zone_b_pct,fold1/test_horizon_60_ega_zone_b_count,fold1/test_horizon_60_ega_zone_c_pct,fold1/test_horizon_60_ega_zone_c_count,fold1/test_horizon_60_ega_zone_d_pct,fold1/test_horizon_60_ega_zone_d_count,fold1/test_horizon_60_ega_zone_e_pct,fold1/test_horizon_60_ega_zone_e_count
0,0.21282931029666602,8.536724090576172,12.253695487976074,7.946613311767578,0.4170612692832947,0.6591505408287048,92.5572509765625,6790.0,7.37459135055542,541.0,0.0,0.0,0.06815703213214874,5.0,0.0,0.0,4.912404537200928,6.94040060043335,4.602016448974609,0.8109431862831116,0.9017857909202576,98.8004379272461,1812.0,1.0905125141143799,20.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0,8.358516693115234,11.910280227661133,7.7790727615356445,0.44723957777023315,0.6804404258728027,93.07524871826172,1707.0,6.815703392028809,125.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0,9.93276309967041,13.845754623413086,9.234189987182617,0.25840651988983154,0.5395790338516235,90.02181243896484,1651.0,9.923664093017578,182.0,0.0,0.0,0.054525624960660934,1.0,0.0,0.0,10.943215370178223,14.794705390930176,10.171174049377441,0.15941929817199707,0.4563492238521576,88.33151245117188,1620.0,11.66848373413086,214.0,0.0,0.0,0.0,0.0,0.0,0.0
step,fold2/train_loss,fold2/val_mae,fold2/val_rmse,fold2/val_mard,fold2/val_r2,fold2/val_pearson,fold2/val_ega_zone_a_pct,fold2/val_ega_zone_a_count,fold2/val_ega_zone_b_pct,fold2/val_ega_zone_b_count,fold2/val_ega_zone_c_pct,fold2/val_ega_zone_c_count,fold2/val_ega_zone_d_pct,fold2/val_ega_zone_d_count,fold2/val_ega_zone_e_pct,fold2/val_ega_zone_e_count,fold2/val_horizon_15_mae,fold2/val_horizon_15_rmse,fold2/val_horizon_15_mard,fold2/val_horizon_15_r2,fold2/val_horizon_15_pearson,fold2/val_horizon_15_ega_zone_a_pct,fold2/val_horizon_15_ega_zone_a_count,fold2/val_horizon_15_ega_zone_b_pct,fold2/val_horizon_15_ega_zone_b_count,fold2/val_horizon_15_ega_zone_c_pct,fold2/val_horizon_15_ega_zone_c_count,fold2/val_horizon_15_ega_zone_d_pct,fold2/val_horizon_15_ega_zone_d_count,fold2/val_horizon_15_ega_zone_e_pct,fold2/val_horizon_15_ega_zone_e_count,fold2/val_horizon_30_mae,fold2/val_horizon_30_rmse,fold2/val_horizon_30_mard,fold2/val_horizon_30_r2,fold2/val_horizon_30_pearson,fold2/val_horizon_30_ega_zone_a_pct,fold2/val_horizon_30_ega_zone_a_count,fold2/val_horizon_30_ega_zone_b_pct,fold2/val_horizon_30_ega_zone_b_count,fold2/val_horizon_30_ega_zone_c_pct,fold2/val_horizon_30_ega_zone_c_count,fold2/val_horizon_30_ega_zone_d_pct,fold2/val_horizon_30_ega_zone_d_count,fold2/val_horizon_30_ega_zone_e_pct,fold2/val_horizon_30_ega_zone_e_count,fold2/val_horizon_45_mae,fold2/val_horizon_45_rmse,fold2/val_horizon_45_mard,fold2/val_horizon_45_r2,fold2/val_horizon_45_pearson,fold2/val_horizon_45_ega_zone_a_pct,fold2/val_horizon_45_ega_zone_a_count,fold2/val_horizon_45_ega_zone_b_pct,fold2/val_horizon_45_ega_zone_b_count,fold2/val_horizon_45_ega_zone_c_pct,fold2/val_horizon_45_ega_zone_c_count,fold2/val_horizon_45_ega_zone_d_pct,fold2/val_horizon_45_ega_zone_d_count,fold2/val_horizon_45_ega_zone_e_pct,fold2/val_horizon_45_ega_zone_e_count,fold2/val_horizon_60_mae,fold2/val_horizon_60_rmse,fold2/val_horizon_60_mard,fold2/val_horizon_60_r2,fold2/val_horizon_60_pearson,fold2/val_horizon_60_ega_zone_a_pct,fold2/val_horizon_60_ega_zone_a_count,fold2/val_horizon_60_ega_zone_b_pct,fold2/val_horizon_60_ega_zone_b_count,fold2/val_horizon_60_ega_zone_c_pct,fold2/val_horizon_60_ega_zone_c_count,fold2/val_horizon_60_ega_zone_d_pct,fold2/val_horizon_60_ega_zone_d_count,fold2/val_horizon_60_ega_zone_e_pct,fold2/val_horizon_60_ega_zone_e_count,fold2/diag_graph_prior_weight,fold2/diag_graph_residual_mean,fold2/diag_horizon_query_similarity,fold2/diag_horizon_progressive_gate,fold2/diag_horizon_attention_similarity,fold2/diag_horizon_attention_entropy,fold2/diag_horizon_curriculum_progress,fold2/diag_loss_horizon_weight_0,fold2/diag_loss_horizon_weight_1,fold2/diag_loss_horizon_weight_2,fold2/diag_loss_horizon_weight_3
1,0.23637147078986864,12.173535346984863,19.364131927490234,11.016580581665039,0.33547312021255493,0.6420068144798279,83.9068832397461,14093.0,14.938079833984375,2509.0,0.005953798536211252,1.0,1.1431293487548828,192.0,0.005953798536211252,1.0,7.3723907470703125,11.117352485656738,6.677181243896484,0.7823091745376587,0.8872606158256531,94.07001495361328,3950.0,5.406048774719238,227.0,0.0,0.0,0.5239343047142029,22.0,0.0,0.0,11.525050163269043,17.585220336914062,10.322834968566895,0.4537286162376404,0.7066720724105835,84.94879913330078,3567.0,14.074780464172363,591.0,0.0,0.0,0.9764229655265808,41.0,0.0,0.0,14.035161018371582,21.49647331237793,12.707794189453125,0.17842155694961548,0.5487187504768372,79.85234832763672,3353.0,18.694927215576172,785.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.761543273925781,24.595617294311523,14.358514785766602,-0.07880032062530518,0.4058769941329956,76.7563705444336,3223.0,21.57656478881836,906.0,0.02381519414484501,1.0,1.6194332838058472,68.0,0.02381519414484501,1.0,1.001338005065918,0.011771869845688343,-0.004867985844612122,0.11920291930437088,0.9999427795410156,0.9999774098396301,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.23226106521979228,11.894256591796875,18.883718490600586,10.768378257751465,0.3680371642112732,0.648308515548706,84.55584716796875,14202.0,14.25339412689209,2394.0,0.005953798536211252,1.0,1.1788520812988281,198.0,0.005953798536211252,1.0,7.246774196624756,10.962273597717285,6.566043376922607,0.7883400917053223,0.8892980217933655,94.28435516357422,3959.0,5.144082069396973,216.0,0.0,0.0,0.5715646743774414,24.0,0.0,0.0,11.320517539978027,17.24276351928711,10.16264820098877,0.474797785282135,0.7101975679397583,85.6156234741211,3595.0,13.336507797241211,560.0,0.0,0.0,1.0478686094284058,44.0,0.0,0.0,13.697683334350586,20.99957847595215,12.397665023803711,0.21596455574035645,0.5518129467964172,80.35247039794922,3374.0,18.147178649902344,762.0,0.0,0.0,1.5003572702407837,63.0,0.0,0.0,15.312049865722656,23.830917358398438,13.947157859802246,-0.012761354446411133,0.4087959825992584,77.970947265625,3274.0,20.385807037353516,856.0,0.02381519414484501,1.0,1.5956180095672607,67.0,0.02381519414484501,1.0,0.9962340593338013,0.011358963325619698,-4.241118949721567e-05,0.11920291930437088,0.9994350075721741,0.9996799230575562,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2320714306277161,11.849886894226074,18.806106567382812,10.72615909576416,0.373221218585968,0.6482446193695068,85.00833129882812,14278.0,13.806859016418457,2319.0,0.005953798536211252,1.0,1.172898292541504,197.0,0.005953798536211252,1.0,7.257867813110352,10.944382667541504,6.573297023773193,0.7890304327011108,0.8894284963607788,94.3796157836914,3963.0,5.048820972442627,212.0,0.0,0.0,0.5715646743774414,24.0,0.0,0.0,11.325360298156738,17.19692039489746,10.180802345275879,0.4775868058204651,0.7094478607177734,85.94903564453125,3609.0,13.003095626831055,546.0,0.0,0.0,1.0478686094284058,44.0,0.0,0.0,13.623059272766113,20.91962432861328,12.329324722290039,0.2219233512878418,0.5500513315200806,80.94784545898438,3399.0,17.575613021850586,738.0,0.0,0.0,1.4765419960021973,62.0,0.0,0.0,15.19326400756836,23.69672203063965,13.821211814880371,-0.0013873577117919922,0.40717941522598267,78.75684356689453,3307.0,19.599905014038086,823.0,0.02381519414484501,1.0,1.5956180095672607,67.0,0.02381519414484501,1.0,0.9996792078018188,0.011113712564110756,0.012667336501181126,0.11920291930437088,0.9858155250549316,0.9815680980682373,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.23032219377143107,11.810981750488281,18.800064086914062,10.703136444091797,0.37362396717071533,0.6465694308280945,85.14527130126953,14301.0,13.669921875,2296.0,0.005953798536211252,1.0,1.1788520812988281,198.0,0.0,0.0,7.286113739013672,10.914753913879395,6.603020668029785,0.7901711463928223,0.8899136185646057,94.61776733398438,3973.0,4.810669422149658,202.0,0.0,0.0,0.5715646743774414,24.0,0.0,0.0,11.328326225280762,17.246234893798828,10.191330909729004,0.4745863080024719,0.7074021100997925,85.73470306396484,3600.0,13.217432975769043,555.0,0.0,0.0,1.0478686094284058,44.0,0.0,0.0,13.578783988952637,20.945222854614258,12.30371379852295,0.22001802921295166,0.545353353023529,81.3050765991211,3414.0,17.218385696411133,723.0,0.0,0.0,1.4765419960021973,62.0,0.0,0.0,15.050702095031738,23.63266372680664,13.714478492736816,0.004019260406494141,0.40201038122177124,78.92355346679688,3314.0,19.433198928833008,816.0,0.02381519414484501,1.0,1.6194332838058472,68.0,0.0,0.0,0.9959551095962524,0.010969819501042366,0.02620656229555607,0.11920291930437088,0.9768557548522949,0.9469500780105591,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.22897194569658283,11.765973091125488,18.696523666381836,10.640682220458984,0.38050442934036255,0.6492568850517273,85.26435089111328,14321.0,13.562752723693848,2278.0,0.005953798536211252,1.0,1.1669445037841797,196.0,0.0,0.0,7.202090263366699,10.776211738586426,6.5176615715026855,0.7954640984535217,0.8926178812980652,94.80828857421875,3981.0,4.620147705078125,194.0,0.0,0.0,0.5715646743774414,24.0,0.0,0.0,11.304813385009766,17.196290969848633,10.160825729370117,0.4776250720024109,0.7076420783996582,85.73470306396484,3600.0,13.217432975769043,555.0,0.0,0.0,1.0478686094284058,44.0,0.0,0.0,13.534664154052734,20.86054801940918,12.23729133605957,0.22631174325942993,0.546962320804596,81.42414855957031,3419.0,17.123123168945312,719.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.02232551574707,23.478466033935547,13.646952629089355,0.016973912715911865,0.4083263874053955,79.09026336669922,3321.0,19.290307998657227,810.0,0.02381519414484501,1.0,1.5956180095672607,67.0,0.0,0.0,0.9938491582870483,0.010882943868637085,0.04639700427651405,0.11920291930437088,0.9923484325408936,0.9329944849014282,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.22164178343606403,11.572958946228027,18.483001708984375,10.466267585754395,0.394573450088501,0.6577395796775818,85.60371398925781,14378.0,13.253155708312988,2226.0,0.0,0.0,1.1431293487548828,192.0,0.0,0.0,6.714759349822998,10.062873840332031,6.099178791046143,0.8216465711593628,0.90708327293396,95.689453125,4018.0,3.8342461585998535,161.0,0.0,0.0,0.4763038754463196,20.0,0.0,0.0,11.071934700012207,16.844507217407227,9.948619842529297,0.4987788200378418,0.7206241488456726,86.30625915527344,3624.0,12.622052192687988,530.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.466445922851562,20.771764755249023,12.162506103515625,0.2328835129737854,0.5494958758354187,81.37651824951172,3417.0,17.17075538635254,721.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.038691520690918,23.452512741088867,13.654764175415039,0.019146084785461426,0.4051760137081146,79.04263305664062,3319.0,19.38556671142578,814.0,0.0,0.0,1.5718028545379639,66.0,0.0,0.0,0.9929518699645996,0.010809442028403282,0.06834955513477325,0.11920291930437088,0.996424674987793,0.9121422171592712,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
7,0.21512282174045266,11.474842071533203,18.347469329833984,10.391481399536133,0.4034198522567749,0.6645322442054749,85.66920471191406,14389.0,13.193617820739746,2216.0,0.0,0.0,1.1371755599975586,191.0,0.0,0.0,6.389219284057617,9.533802032470703,5.845317363739014,0.8399080038070679,0.9173607230186462,96.14193725585938,4037.0,3.4055728912353516,143.0,0.0,0.0,0.4524887204170227,19.0,0.0,0.0,10.981366157531738,16.606142044067383,9.89124870300293,0.5128638744354248,0.7305637001991272,86.61585998535156,3637.0,12.312455177307129,517.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.46672534942627,20.688051223754883,12.162065505981445,0.2390541434288025,0.5537651181221008,81.2098159790039,3410.0,17.337461471557617,728.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.06205940246582,23.491817474365234,13.667292594909668,0.01585555076599121,0.40093526244163513,78.70921325683594,3305.0,19.71898078918457,828.0,0.0,0.0,1.5718028545379639,66.0,0.0,0.0,0.9894839525222778,0.010774625465273857,0.09648334980010986,0.11920291930437088,0.9921317100524902,0.8925372362136841,0.42857142857142855,0.28070175647735596,0.25664159655570984,0.23659147322177887,0.22606515884399414
8,0.20984646691825856,11.396865844726562,18.10312843322754,10.322368621826172,0.41920381784439087,0.6725620627403259,85.71088409423828,14396.0,13.1578950881958,2210.0,0.0,0.0,1.1312217712402344,190.0,0.0,0.0,6.275502681732178,9.271815299987793,5.754377841949463,0.8485857248306274,0.9221282005310059,96.42771911621094,4049.0,3.1436057090759277,132.0,0.0,0.0,0.42867347598075867,18.0,0.0,0.0,10.892051696777344,16.36490249633789,9.82968807220459,0.5269144773483276,0.7386087775230408,86.59204864501953,3636.0,12.336270332336426,518.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.426708221435547,20.46101951599121,12.123790740966797,0.25566381216049194,0.5608779191970825,81.09073638916016,3405.0,17.4565372467041,733.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,14.993199348449707,23.204809188842773,13.58161449432373,0.039756059646606445,0.4068129062652588,78.7330322265625,3306.0,19.695165634155273,827.0,0.0,0.0,1.5718028545379639,66.0,0.0,0.0,0.9823064804077148,0.010762696154415607,0.13909684121608734,0.11920291930437088,0.9945740699768066,0.8900410532951355,0.5,0.2719298303127289,0.25219297409057617,0.2399122714996338,0.23596492409706116
9,0.20571761285670567,11.353028297424316,18.002220153808594,10.278675079345703,0.42566055059432983,0.6763951778411865,85.68111419677734,14391.0,13.193617820739746,2216.0,0.0,0.0,1.1252678632736206,189.0,0.0,0.0,6.223616123199463,9.165982246398926,5.713057041168213,0.852022647857666,0.9238752722740173,96.52297973632812,4053.0,3.048344850540161,128.0,0.0,0.0,0.42867347598075867,18.0,0.0,0.0,10.848957061767578,16.265365600585938,9.79667854309082,0.532651960849762,0.741636335849762,86.5444107055664,3634.0,12.38390064239502,520.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.378581047058105,20.380746841430664,12.074625968933105,0.26149266958236694,0.5653897523880005,81.16217803955078,3408.0,17.408906936645508,731.0,0.0,0.0,1.4289116859436035,60.0,0.0,0.0,14.960960388183594,23.073091506958008,13.530339241027832,0.050626397132873535,0.4146159887313843,78.49488067626953,3296.0,19.933317184448242,837.0,0.0,0.0,1.5718028545379639,66.0,0.0,0.0,0.9772062301635742,0.010771418921649456,0.165480375289917,0.11920291930437088,0.9972872734069824,0.887935996055603,0.5714285714285714,0.2631579041481018,0.2477443516254425,0.2432330846786499,0.24586467444896698
