step,fold1/train_loss,fold1/val_mae,fold1/val_rmse,fold1/val_mard,fold1/val_r2,fold1/val_pearson,fold1/val_ega_zone_a_pct,fold1/val_ega_zone_a_count,fold1/val_ega_zone_b_pct,fold1/val_ega_zone_b_count,fold1/val_ega_zone_c_pct,fold1/val_ega_zone_c_count,fold1/val_ega_zone_d_pct,fold1/val_ega_zone_d_count,fold1/val_ega_zone_e_pct,fold1/val_ega_zone_e_count,fold1/val_horizon_15_mae,fold1/val_horizon_15_rmse,fold1/val_horizon_15_mard,fold1/val_horizon_15_r2,fold1/val_horizon_15_pearson,fold1/val_horizon_15_ega_zone_a_pct,fold1/val_horizon_15_ega_zone_a_count,fold1/val_horizon_15_ega_zone_b_pct,fold1/val_horizon_15_ega_zone_b_count,fold1/val_horizon_15_ega_zone_c_pct,fold1/val_horizon_15_ega_zone_c_count,fold1/val_horizon_15_ega_zone_d_pct,fold1/val_horizon_15_ega_zone_d_count,fold1/val_horizon_15_ega_zone_e_pct,fold1/val_horizon_15_ega_zone_e_count,fold1/val_horizon_30_mae,fold1/val_horizon_30_rmse,fold1/val_horizon_30_mard,fold1/val_horizon_30_r2,fold1/val_horizon_30_pearson,fold1/val_horizon_30_ega_zone_a_pct,fold1/val_horizon_30_ega_zone_a_count,fold1/val_horizon_30_ega_zone_b_pct,fold1/val_horizon_30_ega_zone_b_count,fold1/val_horizon_30_ega_zone_c_pct,fold1/val_horizon_30_ega_zone_c_count,fold1/val_horizon_30_ega_zone_d_pct,fold1/val_horizon_30_ega_zone_d_count,fold1/val_horizon_30_ega_zone_e_pct,fold1/val_horizon_30_ega_zone_e_count,fold1/val_horizon_45_mae,fold1/val_horizon_45_rmse,fold1/val_horizon_45_mard,fold1/val_horizon_45_r2,fold1/val_horizon_45_pearson,fold1/val_horizon_45_ega_zone_a_pct,fold1/val_horizon_45_ega_zone_a_count,fold1/val_horizon_45_ega_zone_b_pct,fold1/val_horizon_45_ega_zone_b_count,fold1/val_horizon_45_ega_zone_c_pct,fold1/val_horizon_45_ega_zone_c_count,fold1/val_horizon_45_ega_zone_d_pct,fold1/val_horizon_45_ega_zone_d_count,fold1/val_horizon_45_ega_zone_e_pct,fold1/val_horizon_45_ega_zone_e_count,fold1/val_horizon_60_mae,fold1/val_horizon_60_rmse,fold1/val_horizon_60_mard,fold1/val_horizon_60_r2,fold1/val_horizon_60_pearson,fold1/val_horizon_60_ega_zone_a_pct,fold1/val_horizon_60_ega_zone_a_count,fold1/val_horizon_60_ega_zone_b_pct,fold1/val_horizon_60_ega_zone_b_count,fold1/val_horizon_60_ega_zone_c_pct,fold1/val_horizon_60_ega_zone_c_count,fold1/val_horizon_60_ega_zone_d_pct,fold1/val_horizon_60_ega_zone_d_count,fold1/val_horizon_60_ega_zone_e_pct,fold1/val_horizon_60_ega_zone_e_count,fold1/diag_horizon_query_similarity,fold1/diag_horizon_progressive_gate,fold1/diag_horizon_attention_similarity,fold1/diag_horizon_attention_entropy,fold1/diag_horizon_curriculum_progress,fold1/diag_loss_horizon_weight_0,fold1/diag_loss_horizon_weight_1,fold1/diag_loss_horizon_weight_2,fold1/diag_loss_horizon_weight_3
11,0.22665935580459404,11.322015762329102,17.53622817993164,8.617072105407715,0.40646499395370483,0.6776591539382935,89.08790588378906,18851.0,10.912097930908203,2309.0,0.0,0.0,0.0,0.0,0.0,0.0,5.318461894989014,7.635025978088379,4.21038818359375,0.8874642848968506,0.9426891207695007,99.18714904785156,5247.0,0.8128544092178345,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.439957618713379,15.489801406860352,8.02918815612793,0.5368219614028931,0.7506133317947388,91.3610610961914,4833.0,8.638941764831543,457.0,0.0,0.0,0.0,0.0,0.0,0.0,13.740946769714355,20.23136329650879,10.389636993408203,0.21007966995239258,0.5510812997817993,84.78260803222656,4485.0,15.217391014099121,805.0,0.0,0.0,0.0,0.0,0.0,0.0,15.788694381713867,22.859163284301758,11.839071273803711,-0.00822746753692627,0.40853145718574524,81.02079772949219,4286.0,18.979206085205078,1004.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18300212919712067,0.11920291930437088,0.9783496856689453,0.8966331481933594,0.7142857142857143,0.24561403691768646,0.23884710669517517,0.24987469613552094,0.26566416025161743
12,0.2258375559669828,11.37765121459961,17.55050277709961,8.645989418029785,0.4054982662200928,0.6787043213844299,89.13043975830078,18860.0,10.8695650100708,2300.0,0.0,0.0,0.0,0.0,0.0,0.0,5.323935031890869,7.627445220947266,4.206559658050537,0.8876876831054688,0.9429991245269775,99.13043212890625,5244.0,0.8695651888847351,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.524434089660645,15.516483306884766,8.077337265014648,0.5352249145507812,0.7514298558235168,91.37996673583984,4834.0,8.620038032531738,456.0,0.0,0.0,0.0,0.0,0.0,0.0,13.803422927856445,20.236621856689453,10.424073219299316,0.20966893434524536,0.5537916421890259,85.066162109375,4500.0,14.933837890625,790.0,0.0,0.0,0.0,0.0,0.0,0.0,15.858814239501953,22.882761001586914,11.875990867614746,-0.010309934616088867,0.4091731011867523,80.94518280029297,4282.0,19.054821014404297,1008.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18456865847110748,0.11920291930437088,0.9768559336662292,0.9078523516654968,0.7857142857142857,0.23684212565422058,0.2343984991312027,0.25319552421569824,0.27556392550468445
13,0.22436635093020688,11.390793800354004,17.600341796875,8.666485786437988,0.4021170139312744,0.6766457557678223,89.26275634765625,18888.0,10.737239837646484,2272.0,0.0,0.0,0.0,0.0,0.0,0.0,5.303077697753906,7.584432125091553,4.198287487030029,0.8889508247375488,0.9436360597610474,99.13043212890625,5244.0,0.8695651888847351,46.0,0.0,0.0,0.0,0.0,0.0,0.0,10.514668464660645,15.499820709228516,8.087008476257324,0.5362225770950317,0.7515898942947388,91.56900024414062,4844.0,8.431001663208008,446.0,0.0,0.0,0.0,0.0,0.0,0.0,13.831006050109863,20.296445846557617,10.4536771774292,0.20498919486999512,0.5497754812240601,85.12287139892578,4503.0,14.877126693725586,787.0,0.0,0.0,0.0,0.0,0.0,0.0,15.914422988891602,23.008136749267578,11.926969528198242,-0.021411418914794922,0.4022023379802704,81.22872924804688,4297.0,18.77126693725586,993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17668448388576508,0.11920291930437088,0.9679365754127502,0.9191222190856934,0.8571428571428571,0.22807016968727112,0.22994986176490784,0.25651630759239197,0.2854636609554291
14,0.22182765666141555,11.459758758544922,17.632774353027344,8.702545166015625,0.3999115228652954,0.6772639751434326,89.16352081298828,18867.0,10.8364839553833,2293.0,0.0,0.0,0.0,0.0,0.0,0.0,5.318913459777832,7.583713531494141,4.207883358001709,0.8889718651771545,0.9438628554344177,99.2249526977539,5249.0,0.775047242641449,41.0,0.0,0.0,0.0,0.0,0.0,0.0,10.543164253234863,15.470163345336914,8.097902297973633,0.5379956960678101,0.7536664605140686,91.4933853149414,4840.0,8.506616592407227,450.0,0.0,0.0,0.0,0.0,0.0,0.0,13.941289901733398,20.35805892944336,10.510855674743652,0.2001551389694214,0.54963219165802,84.87712860107422,4490.0,15.12287425994873,800.0,0.0,0.0,0.0,0.0,0.0,0.0,16.035667419433594,23.073137283325195,11.993539810180664,-0.0271909236907959,0.4023491442203522,81.05860137939453,4288.0,18.94139862060547,1002.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1778179556131363,0.11920291930437088,0.9652599692344666,0.9311556816101074,0.9285714285714286,0.21929824352264404,0.22550123929977417,0.2598370909690857,0.2953633964061737
15,0.22082332388441878,11.54051399230957,17.81422996520996,8.750406265258789,0.3874972462654114,0.6719552278518677,88.97920989990234,18828.0,11.020793914794922,2332.0,0.0,0.0,0.0,0.0,0.0,0.0,5.320745944976807,7.595003128051758,4.205040454864502,0.8886410593986511,0.9437432289123535,99.18714904785156,5247.0,0.8128544092178345,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.582222938537598,15.579716682434082,8.118510246276855,0.5314290523529053,0.7509077787399292,91.55009460449219,4843.0,8.449905395507812,447.0,0.0,0.0,0.0,0.0,0.0,0.0,14.057145118713379,20.56255340576172,10.57936954498291,0.1840057373046875,0.5424678325653076,84.59356689453125,4475.0,15.406426429748535,815.0,0.0,0.0,0.0,0.0,0.0,0.0,16.201946258544922,23.369997024536133,12.098702430725098,-0.053792715072631836,0.39206305146217346,80.58601379394531,4263.0,19.41398811340332,1027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16923683881759644,0.11920291930437088,0.9564833045005798,0.9321889877319336,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
16,0.2152812750647522,11.538023948669434,17.874479293823242,8.751455307006836,0.3833470940589905,0.6688662767410278,88.96502685546875,18825.0,11.034971237182617,2335.0,0.0,0.0,0.0,0.0,0.0,0.0,5.315037727355957,7.629854202270508,4.198977947235107,0.8876166939735413,0.9431770443916321,99.14933776855469,5245.0,0.8506616353988647,45.0,0.0,0.0,0.0,0.0,0.0,0.0,10.622617721557617,15.673563003540039,8.149005889892578,0.5257670283317566,0.74741131067276,91.26654052734375,4828.0,8.73345947265625,462.0,0.0,0.0,0.0,0.0,0.0,0.0,14.065394401550293,20.65761947631836,10.589606285095215,0.17644309997558594,0.5368233919143677,84.536865234375,4472.0,15.46313762664795,818.0,0.0,0.0,0.0,0.0,0.0,0.0,16.149049758911133,23.396059036254883,12.068228721618652,-0.0561443567276001,0.39061570167541504,80.9073715209961,4280.0,19.092626571655273,1010.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16894756257534027,0.11920291930437088,0.9543703198432922,0.9363642334938049,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
17,0.21220006429670715,11.51630687713623,17.8591365814209,8.742268562316895,0.38440537452697754,0.6695941090583801,89.28166961669922,18892.0,10.718337059020996,2268.0,0.0,0.0,0.0,0.0,0.0,0.0,5.298983573913574,7.587642669677734,4.184189319610596,0.8888567686080933,0.9438380002975464,99.18714904785156,5247.0,0.8128544092178345,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.600480079650879,15.621694564819336,8.137120246887207,0.5289006233215332,0.7493018507957458,91.55009460449219,4843.0,8.449905395507812,447.0,0.0,0.0,0.0,0.0,0.0,0.0,14.024457931518555,20.65082550048828,10.567219734191895,0.17698484659194946,0.5374606847763062,84.95274353027344,4494.0,15.047259330749512,796.0,0.0,0.0,0.0,0.0,0.0,0.0,16.141305923461914,23.403606414794922,12.080545425415039,-0.05682563781738281,0.39066624641418457,81.43667602539062,4308.0,18.56332778930664,982.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17045001685619354,0.11920291930437088,0.9507262110710144,0.9363715648651123,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
18,0.2070799076803499,11.583651542663574,17.95315170288086,8.786455154418945,0.3779069185256958,0.6662729978561401,88.9272232055664,18817.0,11.072778701782227,2343.0,0.0,0.0,0.0,0.0,0.0,0.0,5.296767711639404,7.5948100090026855,4.182596683502197,0.8886467218399048,0.9436727166175842,99.18714904785156,5247.0,0.8128544092178345,43.0,0.0,0.0,0.0,0.0,0.0,0.0,10.650992393493652,15.702802658081055,8.172699928283691,0.5239959955215454,0.7464882731437683,91.1720199584961,4823.0,8.827977180480957,467.0,0.0,0.0,0.0,0.0,0.0,0.0,14.146211624145508,20.753137588500977,10.651819229125977,0.1688096523284912,0.5335538983345032,84.63137817382812,4477.0,15.368619918823242,813.0,0.0,0.0,0.0,0.0,0.0,0.0,16.240633010864258,23.543806076049805,12.138702392578125,-0.06952548027038574,0.384724885225296,80.71833801269531,4270.0,19.28166389465332,1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1708727478981018,0.11920291930437088,0.9520928859710693,0.9421502947807312,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
19,0.20417923607841026,11.644243240356445,18.068878173828125,8.828566551208496,0.36986100673675537,0.6627481579780579,88.7051010131836,18770.0,11.294896125793457,2390.0,0.0,0.0,0.0,0.0,0.0,0.0,5.312987327575684,7.61928129196167,4.195435047149658,0.8879279494285583,0.9433879256248474,99.20604705810547,5248.0,0.7939507961273193,42.0,0.0,0.0,0.0,0.0,0.0,0.0,10.697473526000977,15.774164199829102,8.204466819763184,0.5196597576141357,0.7445693016052246,91.09640502929688,4819.0,8.90359115600586,471.0,0.0,0.0,0.0,0.0,0.0,0.0,14.208128929138184,20.874814987182617,10.689281463623047,0.15903431177139282,0.5292674899101257,84.19659423828125,4454.0,15.8034029006958,836.0,0.0,0.0,0.0,0.0,0.0,0.0,16.358383178710938,23.73398208618164,12.225079536437988,-0.08687365055084229,0.37646591663360596,80.32135772705078,4249.0,19.678638458251953,1041.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16644103825092316,0.11920291930437088,0.952914297580719,0.9441176056861877,1.0,0.21052631735801697,0.2210526168346405,0.2631579041481018,0.3052631616592407
step,fold1/test_loss,fold1/test_mae,fold1/test_rmse,fold1/test_mard,fold1/test_r2,fold1/test_pearson,fold1/test_ega_zone_a_pct,fold1/test_ega_zone_a_count,fold1/test_ega_zone_b_pct,fold1/test_ega_zone_b_count,fold1/test_ega_zone_c_pct,fold1/test_ega_zone_c_count,fold1/test_ega_zone_d_pct,fold1/test_ega_zone_d_count,fold1/test_ega_zone_e_pct,fold1/test_ega_zone_e_count,fold1/test_horizon_15_mae,fold1/test_horizon_15_rmse,fold1/test_horizon_15_mard,fold1/test_horizon_15_r2,fold1/test_horizon_15_pearson,fold1/test_horizon_15_ega_zone_a_pct,fold1/test_horizon_15_ega_zone_a_count,fold1/test_horizon_15_ega_zone_b_pct,fold1/test_horizon_15_ega_zone_b_count,fold1/test_horizon_15_ega_zone_c_pct,fold1/test_horizon_15_ega_zone_c_count,fold1/test_horizon_15_ega_zone_d_pct,fold1/test_horizon_15_ega_zone_d_count,fold1/test_horizon_15_ega_zone_e_pct,fold1/test_horizon_15_ega_zone_e_count,fold1/test_horizon_30_mae,fold1/test_horizon_30_rmse,fold1/test_horizon_30_mard,fold1/test_horizon_30_r2,fold1/test_horizon_30_pearson,fold1/test_horizon_30_ega_zone_a_pct,fold1/test_horizon_30_ega_zone_a_count,fold1/test_horizon_30_ega_zone_b_pct,fold1/test_horizon_30_ega_zone_b_count,fold1/test_horizon_30_ega_zone_c_pct,fold1/test_horizon_30_ega_zone_c_count,fold1/test_horizon_30_ega_zone_d_pct,fold1/test_horizon_30_ega_zone_d_count,fold1/test_horizon_30_ega_zone_e_pct,fold1/test_horizon_30_ega_zone_e_count,fold1/test_horizon_45_mae,fold1/test_horizon_45_rmse,fold1/test_horizon_45_mard,fold1/test_horizon_45_r2,fold1/test_horizon_45_pearson,fold1/test_horizon_45_ega_zone_a_pct,fold1/test_horizon_45_ega_zone_a_count,fold1/test_horizon_45_ega_zone_b_pct,fold1/test_horizon_45_ega_zone_b_count,fold1/test_horizon_45_ega_zone_c_pct,fold1/test_horizon_45_ega_zone_c_count,fold1/test_horizon_45_ega_zone_d_pct,fold1/test_horizon_45_ega_zone_d_count,fold1/test_horizon_45_ega_zone_e_pct,fold1/test_horizon_45_ega_zone_e_count,fold1/test_horizon_60_mae,fold1/test_horizon_60_rmse,fold1/test_horizon_60_mard,fold1/test_horizon_60_r2,fold1/test_horizon_60_pearson,fold1/test_horizon_60_ega_zone_a_pct,fold1/test_horizon_60_ega_zone_a_count,fold1/test_horizon_60_ega_zone_b_pct,fold1/test_horizon_60_ega_zone_b_count,fold1/test_horizon_60_ega_zone_c_pct,fold1/test_horizon_60_ega_zone_c_count,fold1/test_horizon_60_ega_zone_d_pct,fold1/test_horizon_60_ega_zone_d_count,fold1/test_horizon_60_ega_zone_e_pct,fold1/test_horizon_60_ega_zone_e_count
0,0.21728517924361296,8.712617874145508,12.42337703704834,8.124117851257324,0.40080511569976807,0.650235652923584,91.82115936279297,6736.0,8.069792747497559,592.0,0.0,0.0,0.10905124992132187,8.0,0.0,0.0,4.775468349456787,6.632843971252441,4.50468111038208,0.8273276090621948,0.9129498600959778,98.6913833618164,1810.0,1.19956374168396,22.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0,8.547721862792969,11.947724342346191,7.980618000030518,0.443758487701416,0.6837403774261475,92.52999114990234,1697.0,7.360960006713867,135.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0,10.249167442321777,14.164251327514648,9.548110961914062,0.22389614582061768,0.5122529864311218,89.31297302246094,1638.0,10.577971458435059,194.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0,11.278109550476074,15.165501594543457,10.463065147399902,0.11675673723220825,0.4108370542526245,86.75027465820312,1591.0,13.14067554473877,241.0,0.0,0.0,0.10905124992132187,2.0,0.0,0.0
step,fold2/train_loss,fold2/val_mae,fold2/val_rmse,fold2/val_mard,fold2/val_r2,fold2/val_pearson,fold2/val_ega_zone_a_pct,fold2/val_ega_zone_a_count,fold2/val_ega_zone_b_pct,fold2/val_ega_zone_b_count,fold2/val_ega_zone_c_pct,fold2/val_ega_zone_c_count,fold2/val_ega_zone_d_pct,fold2/val_ega_zone_d_count,fold2/val_ega_zone_e_pct,fold2/val_ega_zone_e_count,fold2/val_horizon_15_mae,fold2/val_horizon_15_rmse,fold2/val_horizon_15_mard,fold2/val_horizon_15_r2,fold2/val_horizon_15_pearson,fold2/val_horizon_15_ega_zone_a_pct,fold2/val_horizon_15_ega_zone_a_count,fold2/val_horizon_15_ega_zone_b_pct,fold2/val_horizon_15_ega_zone_b_count,fold2/val_horizon_15_ega_zone_c_pct,fold2/val_horizon_15_ega_zone_c_count,fold2/val_horizon_15_ega_zone_d_pct,fold2/val_horizon_15_ega_zone_d_count,fold2/val_horizon_15_ega_zone_e_pct,fold2/val_horizon_15_ega_zone_e_count,fold2/val_horizon_30_mae,fold2/val_horizon_30_rmse,fold2/val_horizon_30_mard,fold2/val_horizon_30_r2,fold2/val_horizon_30_pearson,fold2/val_horizon_30_ega_zone_a_pct,fold2/val_horizon_30_ega_zone_a_count,fold2/val_horizon_30_ega_zone_b_pct,fold2/val_horizon_30_ega_zone_b_count,fold2/val_horizon_30_ega_zone_c_pct,fold2/val_horizon_30_ega_zone_c_count,fold2/val_horizon_30_ega_zone_d_pct,fold2/val_horizon_30_ega_zone_d_count,fold2/val_horizon_30_ega_zone_e_pct,fold2/val_horizon_30_ega_zone_e_count,fold2/val_horizon_45_mae,fold2/val_horizon_45_rmse,fold2/val_horizon_45_mard,fold2/val_horizon_45_r2,fold2/val_horizon_45_pearson,fold2/val_horizon_45_ega_zone_a_pct,fold2/val_horizon_45_ega_zone_a_count,fold2/val_horizon_45_ega_zone_b_pct,fold2/val_horizon_45_ega_zone_b_count,fold2/val_horizon_45_ega_zone_c_pct,fold2/val_horizon_45_ega_zone_c_count,fold2/val_horizon_45_ega_zone_d_pct,fold2/val_horizon_45_ega_zone_d_count,fold2/val_horizon_45_ega_zone_e_pct,fold2/val_horizon_45_ega_zone_e_count,fold2/val_horizon_60_mae,fold2/val_horizon_60_rmse,fold2/val_horizon_60_mard,fold2/val_horizon_60_r2,fold2/val_horizon_60_pearson,fold2/val_horizon_60_ega_zone_a_pct,fold2/val_horizon_60_ega_zone_a_count,fold2/val_horizon_60_ega_zone_b_pct,fold2/val_horizon_60_ega_zone_b_count,fold2/val_horizon_60_ega_zone_c_pct,fold2/val_horizon_60_ega_zone_c_count,fold2/val_horizon_60_ega_zone_d_pct,fold2/val_horizon_60_ega_zone_d_count,fold2/val_horizon_60_ega_zone_e_pct,fold2/val_horizon_60_ega_zone_e_count,fold2/diag_horizon_query_similarity,fold2/diag_horizon_progressive_gate,fold2/diag_horizon_attention_similarity,fold2/diag_horizon_attention_entropy,fold2/diag_horizon_curriculum_progress,fold2/diag_loss_horizon_weight_0,fold2/diag_loss_horizon_weight_1,fold2/diag_loss_horizon_weight_2,fold2/diag_loss_horizon_weight_3
1,0.23568396822777374,12.21625804901123,19.353302001953125,11.080781936645508,0.3362162113189697,0.6431339979171753,83.87711334228516,14088.0,14.979757308959961,2516.0,0.005953798536211252,1.0,1.1312217712402344,190.0,0.005953798536211252,1.0,7.354117393493652,11.173267364501953,6.630003452301025,0.780113935470581,0.8867993354797363,94.21290588378906,3956.0,5.334603309631348,224.0,0.0,0.0,0.4524887204170227,19.0,0.0,0.0,11.611712455749512,17.61745262145996,10.447871208190918,0.45172417163848877,0.7065557837486267,84.7582778930664,3559.0,14.241486549377441,598.0,0.0,0.0,1.000238060951233,42.0,0.0,0.0,14.079780578613281,21.5175838470459,12.778179168701172,0.1768072247505188,0.5488852262496948,79.73326873779297,3348.0,18.814002990722656,790.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.819422721862793,24.49445343017578,14.46707820892334,-0.06994414329528809,0.4070929288864136,76.80400085449219,3225.0,21.528934478759766,904.0,0.02381519414484501,1.0,1.6194332838058472,68.0,0.02381519414484501,1.0,-0.019875017926096916,0.11920291930437088,0.9999480843544006,0.999975323677063,0.0,0.3333333432674408,0.28333333134651184,0.21666665375232697,0.1666666716337204
2,0.23323916140272224,11.992706298828125,18.950786590576172,10.879584312438965,0.36354029178619385,0.6457496881484985,84.56179809570312,14203.0,14.24743938446045,2393.0,0.0,0.0,1.1907596588134766,200.0,0.0,0.0,7.334235191345215,11.053412437438965,6.637674331665039,0.7848060131072998,0.8874257802963257,94.23672485351562,3957.0,5.215527534484863,219.0,0.0,0.0,0.5477494597434998,23.0,0.0,0.0,11.475924491882324,17.373254776000977,10.342055320739746,0.46681833267211914,0.7060503959655762,85.28221130371094,3581.0,13.646106719970703,573.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.793289184570312,21.085054397583008,12.511296272277832,0.20956885814666748,0.548067569732666,80.56680297851562,3383.0,17.93284034729004,753.0,0.0,0.0,1.5003572702407837,63.0,0.0,0.0,15.367382049560547,23.831525802612305,14.02730941772461,-0.012813091278076172,0.4072751998901367,78.16146850585938,3282.0,20.195283889770508,848.0,0.0,0.0,1.643248438835144,69.0,0.0,0.0,-0.017983151599764824,0.11920291930437088,0.9995719790458679,0.999849259853363,0.07142857142857142,0.3245614171028137,0.2788847088813782,0.21998745203018188,0.17656642198562622
3,0.2336281065809659,11.951623916625977,18.882034301757812,10.84931755065918,0.36814993619918823,0.6457341909408569,84.436767578125,14182.0,14.36651611328125,2413.0,0.0,0.0,1.1967134475708008,201.0,0.0,0.0,7.332119464874268,10.98885440826416,6.646727561950684,0.787312388420105,0.8884060382843018,94.16527557373047,3954.0,5.263157844543457,221.0,0.0,0.0,0.5715646743774414,24.0,0.0,0.0,11.456343650817871,17.361045837402344,10.331287384033203,0.46756744384765625,0.7055243253707886,85.16313171386719,3576.0,13.765181541442871,578.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.733142852783203,21.016145706176758,12.462019920349121,0.214726984500885,0.546213686466217,80.37628173828125,3375.0,18.123363494873047,761.0,0.0,0.0,1.5003572702407837,63.0,0.0,0.0,15.284886360168457,23.712566375732422,13.957233428955078,-0.002727031707763672,0.4052802622318268,78.04239654541016,3277.0,20.314361572265625,853.0,0.0,0.0,1.643248438835144,69.0,0.0,0.0,-0.016824204474687576,0.11920291930437088,0.9955456852912903,0.9981535077095032,0.14285714285714285,0.31578949093818665,0.2744360864162445,0.223308265209198,0.18646617233753204
4,0.2295164607733884,11.869852066040039,18.74480628967285,10.78160285949707,0.3773006796836853,0.6473971605300903,84.7225570678711,14230.0,14.080733299255371,2365.0,0.0,0.0,1.1967134475708008,201.0,0.0,0.0,7.235636234283447,10.774703025817871,6.57444429397583,0.7955213785171509,0.8925796151161194,94.49868774414062,3968.0,4.9535603523254395,208.0,0.0,0.0,0.5477494597434998,23.0,0.0,0.0,11.378840446472168,17.200471878051758,10.267313957214355,0.4773709177970886,0.7076616287231445,85.37747192382812,3585.0,13.527029991149902,568.0,0.0,0.0,1.0954989194869995,46.0,0.0,0.0,13.670124053955078,20.90781021118164,12.409294128417969,0.22280210256576538,0.5455517768859863,80.54298400878906,3382.0,17.956655502319336,754.0,0.0,0.0,1.5003572702407837,63.0,0.0,0.0,15.194805145263672,23.587793350219727,13.875357627868652,0.007797658443450928,0.40230095386505127,78.47106170654297,3295.0,19.88568687438965,835.0,0.0,0.0,1.643248438835144,69.0,0.0,0.0,0.0007687496836297214,0.11920291930437088,0.9942452311515808,0.9933361411094666,0.21428571428571427,0.30701756477355957,0.26998746395111084,0.22662906348705292,0.19636592268943787
5,0.22442776092541963,11.668071746826172,18.357316970825195,10.59839916229248,0.4027792811393738,0.6600564122200012,85.23458099365234,14316.0,13.58061408996582,2281.0,0.0,0.0,1.184805989265442,199.0,0.0,0.0,6.803892612457275,10.064992904663086,6.212034225463867,0.8215714693069458,0.9067752957344055,95.52274322509766,4011.0,4.000952243804932,168.0,0.0,0.0,0.4763038754463196,20.0,0.0,0.0,11.195989608764648,16.763469696044922,10.11181354522705,0.5035898685455322,0.720957338809967,85.87759399414062,3606.0,13.003095626831055,546.0,0.0,0.0,1.119314193725586,47.0,0.0,0.0,13.5874662399292,20.608776092529297,12.317374229431152,0.2448747754096985,0.5536699891090393,81.04310607910156,3403.0,17.4565372467041,733.0,0.0,0.0,1.5003572702407837,63.0,0.0,0.0,15.084936141967773,23.257789611816406,13.752372741699219,0.035366177558898926,0.4100610017776489,78.49488067626953,3296.0,19.86187171936035,834.0,0.0,0.0,1.643248438835144,69.0,0.0,0.0,0.026712454855442047,0.11920291930437088,0.9960044026374817,0.9786229729652405,0.2857142857142857,0.2982456088066101,0.2655388414859772,0.22994986176490784,0.2062656730413437
6,0.22144120005321682,11.480587005615234,18.17791748046875,10.414144515991211,0.4143950343132019,0.6691372394561768,85.58585357666016,14375.0,13.28292465209961,2231.0,0.0,0.0,1.1312217712402344,190.0,0.0,0.0,6.469061851501465,9.570602416992188,5.912530422210693,0.8386697173118591,0.9163835048675537,96.28482818603516,4043.0,3.3341269493103027,140.0,0.0,0.0,0.38104310631752014,16.0,0.0,0.0,10.981037139892578,16.47243309020996,9.904175758361816,0.5206769704818726,0.7333835363388062,86.30625915527344,3624.0,12.622052192687988,530.0,0.0,0.0,1.071683645248413,45.0,0.0,0.0,13.471444129943848,20.4945068359375,12.186432838439941,0.2532253861427307,0.5602645874023438,81.37651824951172,3417.0,17.17075538635254,721.0,0.0,0.0,1.4527268409729004,61.0,0.0,0.0,15.00080394744873,23.211734771728516,13.653437614440918,0.03918272256851196,0.4129982590675354,78.37580108642578,3291.0,20.004762649536133,840.0,0.0,0.0,1.6194332838058472,68.0,0.0,0.0,0.06045714020729065,0.11920291930437088,0.9916974902153015,0.9609850645065308,0.35714285714285715,0.28947368264198303,0.2610902190208435,0.23327067494392395,0.2161654233932495
